Unnamed: 0,artists,date,TM_id,event_title,presale_date_end,presale_date_start,promoter,TM_sale_date_start,span multiple days,venue,TM_venue _lat,venue_city,TM_venue_long,venue_state,TM_max,TM_min,genre,subGenre,event_type,SG_artists_score,SG_average_price,SG_listing_count,SG_max_price,SG_min_price,SG_venue_score,SH_max_price,SH_min_price,SH_total_postings,SH_total_tickets,spotify_followers,spotify_popularity,spotify_avg_followers,spotify_avg_popularity,spotify_null_count,days_until_show,presale_length,days_on_sale
87,"['Chevelle', 'Aeges']",2017-12-19 00:00:00,vv178ZfwGkS6uezV,Chevelle,2017-09-22 03:00:00,2017-09-19 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-09-22 15:00:00,False,House of Blues Chicago,41.88811537,Chicago,-87.62931962,IL,39.5,39.5,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,10809.7,65.72,24.0,139.0,"[489191.0, 1667.0]","[70.0, 23.0]",245429.0,46.5,0,12,2.0,75.0
97,['Led Zeppelin 2'],2018-01-27 01:30:00,vv178ZfVGkSn30JT,An Evening with Led Zeppelin 2 - Earls Court - 1975,2017-10-20 03:00:00,2017-10-18 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-10-20 15:00:00,False,House of Blues Chicago,41.88811537,Chicago,-87.62931962,IL,25.0,25.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",,,,,,,123.7,60.1,11.0,64.0,[nan],[nan],,,1,51,1.0,47.0
98,['Led Zeppelin 2'],2018-01-28 01:30:00,vv178ZfVGkSsNVm2,An Evening With Led Zeppelin 2 - The Tampa Riot - 1977,2017-10-20 03:00:00,2017-10-18 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-10-20 15:00:00,False,House of Blues Chicago,41.88811537,Chicago,-87.62931962,IL,25.0,25.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",,,,,,,162.1,62.5,7.0,24.0,[nan],[nan],,,1,52,1.0,47.0
111,"['Revolt Coda', 'Vesper', 'Trick Shooter Social Club', 'The Dirty Miners']",2018-01-05 01:00:00,vv1A7ZAuYGkeIDN5i,Revolt Coda,,,HOUSE OF BLUES CONCERTS (HOB),2017-11-16 20:00:00,False,House of Blues Chicago,41.88811537,Chicago,-87.62931962,IL,10.0,10.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,121.3,116.5,2.0,4.0,"[56.0, 2.0, 23.0, 3.0]","[0.0, 19.0, 0.0, 0.0]",21.0,4.75,0,29,,20.0
126,"['Lucky Boys Confusion', 'The Waiting Game', 'Top Shelf Lickers']",2018-01-01 04:00:00,vv178ZfVGkwMeKoG,Lucky Boys Confusion - Loud and Acoustic on our Backporch Stage,2017-11-10 04:00:00,2017-11-08 16:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-11-12 16:00:00,False,House of Blues Chicago,41.88811537,Chicago,-87.62931962,IL,55.0,55.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,224.5,133.3,4.0,15.0,"[7588.0, 0.0, 28.0]","[39.0, 0.0, 0.0]",2538.6666666666665,13.0,0,25,1.0,24.0
136,"['B96 Jingle Bash', 'Taylor Swift', 'Backstreet Boys', 'Fifth Harmony', 'Khalid', 'Logic', 'Sabrina Carpenter']",2017-12-08 01:00:00,vv1A7ZAGyGkdzWV8Q,B96 Pepsi Jingle Bash,2017-10-06 20:00:00,2017-10-04 15:00:00,PROMOTED BY VENUE,2017-10-07 15:00:00,False,Allstate Arena,42.00499247,Rosemont,-87.88750024,IL,225.0,45.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,782.5,19.36,374.0,1197.0,"[nan, 8219286.0, 1106536.0, 3753013.0, 1159368.0, 1808903.0, 1229373.0]","[nan, 95.0, 80.0, 86.0, 98.0, 91.0, 78.0]",2879413.1666666665,88.0,1,1,2.0,60.0
157,"['Kenny Rogers', 'Linda Davis']",2017-12-08 01:30:00,vv1A6ZAu_GkeHT0kP,Kenny Rogers The Gambler's Last Deal: Christmas & Hits,2017-10-27 03:00:00,2017-10-26 15:00:00,PROMOTED BY VENUE,2017-10-27 16:00:00,False,Grossinger Motors Arena,40.47817273,Bloomington,-88.99613608,IL,88.0,58.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,152.5,32.5,16.0,37.0,"[288895.0, 3606.0]","[69.0, 40.0]",146250.5,54.5,0,1,0.0,40.0
280,"['Butch Walker', 'The Whiskey Gentry']",2017-12-21 00:30:00,vv1A7ZAugGkeg_wDA,Butch Walker,2017-12-01 04:00:00,2017-11-29 16:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-12-01 16:00:00,False,House of Blues Chicago,41.88811537,Chicago,-87.62931962,IL,29.5,29.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,80.5,73.3,2.0,8.0,"[30670.0, 1474.0]","[45.0, 21.0]",16072.0,33.0,0,14,1.0,5.0
303,"['Dru Hill', 'Sisqo', 'Ben Official']",2017-12-24 01:30:00,vv178ZfSGkUHgdQZ,Dru Hill's Holiday Jam,2017-10-06 03:00:00,2017-10-04 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-10-06 15:00:00,False,House of Blues Chicago,41.88811537,Chicago,-87.62931962,IL,35.0,35.0,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,114.1,66.35,10.0,67.0,"[324798.0, 166622.0, 0.0]","[62.0, 61.0, 0.0]",163806.66666666666,41.0,0,17,1.0,61.0
471,"['Avenged Sevenfold', 'Breaking Benjamin', 'Bullet for My Valentine']",2018-01-26 00:25:00,vv1A6ZAGVGkec2Fyq,Avenged Sevenfold with Breaking Benjamin and Bullet for My Valentine,2017-10-06 03:00:00,2017-10-03 15:00:00,FRANK PRODUCTIONS,2017-10-06 15:00:00,False,Peoria Civic Center,40.6919471,Peoria,-89.5919753,IL,72.0,22.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,6847.37,64.9,52.0,192.0,"[1782734.0, 1316838.0, 971256.0]","[81.0, 77.0, 74.0]",1356942.6666666667,77.33333333333333,0,50,2.0,61.0
491,['Trans-Siberian Orchestra'],2017-12-22 21:30:00,vvG1YZfsdv5KQb,Hallmark Channel Presents Trans-Siberian Orchestra 2017,2017-09-15 03:00:00,2017-09-13 15:00:00,LIVE NATION MUSIC,2017-09-15 15:00:00,False,American Airlines Center,32.79067196,Dallas,-96.81081803,TX,88.5,58.5,World,World,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,692.5,120.1,211.0,899.0,[130224.0],[69.0],130224.0,69.0,0,15,1.0,82.0
492,"['The Killers', 'Amanda Brown']",2018-01-28 01:30:00,vvG1YZfMwLCeuZ,The Killers,2017-12-04 04:00:00,2017-12-03 16:00:00,LIVE NATION MUSIC,2017-12-04 16:00:00,False,The Pavilion at Toyota Music Factory,32.872469,Irving,-96.942954,TX,95.0,65.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,452.5,128.06,104.0,294.0,"[2615391.0, 973.0]","[84.0, 22.0]",1308182.0,53.0,0,52,0.0,2.0
493,['Trans-Siberian Orchestra'],2017-12-23 02:00:00,vvG1YZfsdvWNQD,Hallmark Channel Presents Trans-Siberian Orchestra 2017,2017-09-15 03:00:00,2017-09-13 15:00:00,LIVE NATION MUSIC,2017-09-15 15:00:00,False,American Airlines Center,32.79067196,Dallas,-96.81081803,TX,78.5,58.5,World,World,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,4805.25,108.23,272.0,1167.0,[130224.0],[69.0],130224.0,69.0,0,16,1.0,82.0
495,['The Moody Blues'],2018-01-23 02:00:00,vvG1YZfS7FPg8M,The Moody Blues,2017-09-22 03:00:00,2017-09-19 15:00:00,LIVE NATION MUSIC,2017-09-22 15:00:00,False,The Pavilion at Toyota Music Factory,32.872469,Irving,-96.942954,TX,149.5,39.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,1058.5,67.29,37.0,158.0,[191928.0],[63.0],191928.0,63.0,0,47,2.0,75.0
496,['Shakira'],2018-01-29 01:30:00,vvG1YZfiTtN7K9,Shakira - EL Dorado World Tour,2017-06-30 03:00:00,2017-06-27 17:00:00,LIVE NATION MUSIC,2017-06-30 15:00:00,False,American Airlines Center,32.79067196,Dallas,-96.81081803,TX,205.0,50.5,World,Latin,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,6709.82,92.5,175.0,769.0,[6593810.0],[90.0],6593810.0,90.0,0,53,2.0,159.0
497,"['Katy Perry', 'Carly Rae Jepsen']",2018-01-15 01:00:00,vvG1YZfnJ5DvI7,Katy Perry: Witness The Tour,2017-05-18 16:59:00,2017-05-18 14:00:00,AEG LIVE,2017-05-22 15:00:00,False,American Airlines Center,32.79067196,Dallas,-96.81081803,TX,200.5,50.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,7202.5,34.78,497.0,1541.0,"[7729100.0, 2192902.0]","[89.0, 77.0]",4961001.0,83.0,0,39,0.0,198.0
498,['2Cellos'],2018-01-20 02:00:00,vvG1YZfJlltkJj,An Evening With 2CELLOS,2017-03-31 03:00:00,2017-03-28 15:00:00,LIVE NATION MUSIC,2017-03-31 15:00:00,False,The Pavilion at Toyota Music Factory,32.872469,Irving,-96.942954,TX,69.5,25.0,Classical,Classical/Vocal,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,566.8,52.9,52.0,198.0,[375113.0],[67.0],375113.0,67.0,0,44,2.0,250.0
503,"['The Brian Setzer Orchestra', 'The Texas Gentlemen']",2017-12-13 02:00:00,vvG1YZfmQpisIR,SiriusXM presents The Brian Setzer Orchestra Christmas Tour,2017-07-21 03:00:00,2017-07-18 15:00:00,PROMOTED BY VENUE,2017-07-21 15:00:00,False,Allen Event Center,33.129178,Allen,-96.6551921,TX,99.0,25.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,302.5,78.1,30.0,84.0,"[29514.0, 1670.0]","[55.0, 37.0]",15592.0,46.0,0,6,2.0,138.0
506,['Jewel'],2017-12-08 01:30:00,vvG1YZfSZQU4rL,Jewel's Handmade Holiday Tour,2017-09-22 03:00:00,2017-09-19 15:00:00,LIVE NATION MUSIC,2017-09-22 15:00:00,False,The Pavilion at Toyota Music Factory,32.872469,Irving,-96.942954,TX,79.95,39.95,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,182.5,37.3,25.0,59.0,[173847.0],[62.0],173847.0,62.0,0,1,2.0,75.0
512,['Tommy Emmanuel'],2017-12-17 01:30:00,vvG1YZfcwA5oM5,Tommy Emmanuel CGP - Classics & Christmas Tour,2017-07-14 03:00:00,2017-07-12 15:00:00,PROMOTED BY VENUE,2017-07-14 15:00:00,False,Majestic Theatre Dallas,32.78232551,Dallas,-96.79557625,TX,47.0,27.0,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,122.5,81.1,3.0,9.0,[61387.0],[53.0],61387.0,53.0,0,10,1.0,145.0
514,"['G3', 'Joe Satriani', 'John Petrucci', 'Phil Collen']",2018-01-27 01:30:00,vvG1YZfSkbLsbo,G3 2018: Satriani | Petrucci | Collen,2017-10-06 04:59:00,2017-10-03 15:00:00,LIVE NATION MUSIC,2017-10-06 15:00:00,False,The Pavilion at Toyota Music Factory,32.872469,Irving,-96.942954,TX,99.5,29.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,691.97,69.68,61.0,262.0,"[150098.0, 210077.0, 42554.0, 679.0]","[56.0, 60.0, 46.0, 24.0]",100852.0,46.5,0,51,2.0,61.0
515,['The Moody Blues'],2018-01-22 01:30:00,G5dIZfwhuPVtd,The Moody Blues,2017-09-15 03:00:00,2017-09-14 15:00:00,LIVE NATION MUSIC,2017-09-15 15:00:00,False,H-E-B Center at Cedar Park,30.5393195,Cedar Park,-97.82448,TX,148.25,37.75,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,839.81,80.49,29.0,105.0,[191928.0],[63.0],191928.0,63.0,0,46,0.0,82.0
519,['Brockhampton'],2018-01-17 02:00:00,vvG1YZfg8uKkba,Love Your Parents Tour - A Live Experience By BROCKHAMPTON,2017-10-27 03:00:00,2017-10-26 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-10-27 15:00:00,False,House of Blues Dallas,32.78521325,Dallas,-96.80851279,TX,28.5,28.5,Hip-Hop/Rap,Hip-Hop/Rap,"{'id': 'KZFzBErXgnZfZ7vA71', 'name': 'Band'}",,,,,,,6002.5,70.41,55.0,201.0,[128755.0],[75.0],128755.0,75.0,0,41,0.0,40.0
520,"['Robert Earl Keen', 'The Quebe Sisters Band']",2017-12-30 01:30:00,vvG1YZfS7klA82,REKs Fam-O-Lee Back To The Country Jamboree,2017-09-22 03:00:00,2017-09-20 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-09-22 15:00:00,False,House of Blues Dallas,32.78521325,Dallas,-96.80851279,TX,97.5,45.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,190.9,79.28,15.0,76.0,"[52328.0, nan]","[54.0, nan]",52328.0,54.0,1,23,1.0,75.0
521,"['Lyfe Jennings', 'PJ Morton']",2017-12-23 01:30:00,vvG1YZfVV1hk6i,Lyfe Jennings,2017-10-20 03:00:00,2017-10-18 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-10-20 15:00:00,False,House of Blues Dallas,32.78521325,Dallas,-96.80851279,TX,49.5,25.0,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,166.9,35.88,6.0,31.0,"[288522.0, 16732.0]","[57.0, 56.0]",152627.0,56.5,0,16,1.0,47.0
532,"['Dru Hill', 'Avant']",2018-01-19 02:00:00,vvG1YZfUL0rPVK,Dru Hill & Avant,,,PROMOTED BY VENUE,2017-11-08 16:00:00,False,Music Hall At Fair Park,32.78037016,Dallas,-96.76590197,TX,49.5,39.5,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,181.3,102.1,3.0,12.0,"[324798.0, 363004.0]","[62.0, 62.0]",343901.0,62.0,0,43,,28.0
560,['Chris Young'],2017-12-10 02:00:00,vvG1YZfiThT7aA,Chris Young,2017-07-01 03:00:00,2017-06-28 14:00:00,PROMOTED BY VENUE,2017-07-01 14:00:00,False,Choctaw Grand Theater,34.036254,Durant,-96.369851,OK,55.0,35.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,212.5,98.44,6.0,12.0,[697607.0],[77.0],697607.0,77.0,0,3,2.0,158.0
570,['Trans-Siberian Orchestra'],2017-12-31 02:00:00,vv17bZfYGkMpsel1,Hallmark Channel Presents Trans-Siberian Orchestra 2017,2017-09-15 03:00:00,2017-09-13 15:00:00,LIVE NATION MUSIC,2017-09-15 15:00:00,False,Xcel Energy Center,44.94489438,Saint Paul,-93.10121819,MN,85.0,33.0,World,World,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,422.98,72.59,130.0,588.0,[130224.0],[69.0],130224.0,69.0,0,24,1.0,82.0
571,['Trans-Siberian Orchestra'],2017-12-30 21:30:00,vv17bZfYGkMpYenJ,Hallmark Channel Presents Trans-Siberian Orchestra 2017,2017-09-15 03:00:00,2017-09-13 15:00:00,LIVE NATION MUSIC,2017-09-15 15:00:00,False,Xcel Energy Center,44.94489438,Saint Paul,-93.10121819,MN,85.0,33.0,World,World,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,669.92,97.3,80.0,307.0,[130224.0],[69.0],130224.0,69.0,0,23,1.0,82.0
572,['Home Free'],2018-01-01 04:30:00,vv1AkZAGKGkeEK7DP,Home Free,2017-09-01 03:00:00,2017-08-30 15:00:00,PROMOTED BY VENUE,2017-09-01 15:00:00,False,Jackpot Junction Casino Hotel,44.52944,Morton,-94.999711,MN,60.0,30.0,Classical,Classical/Vocal,"{'id': 'KZFzBErXgnZfZ7vA76', 'name': 'Group'}",,,,,,,250.3,61.58,37.0,150.0,[84183.0],[62.0],84183.0,62.0,0,25,1.0,96.0
574,['The Killers'],2018-01-18 02:00:00,vvG1bZfRibW1UY,The Killers,2017-08-11 03:00:00,2017-08-09 15:00:00,LIVE NATION MUSIC,2017-08-11 15:00:00,False,Xcel Energy Center,44.94489438,Saint Paul,-93.10121819,MN,222.5,22.5,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7vA71', 'name': 'Band'}",,,,,,,6102.5,73.3,380.0,1137.0,[2615391.0],[84.0],2615391.0,84.0,0,42,1.0,117.0
576,['Boyz II Men'],2017-12-30 02:00:00,vv1AkZAuaGkeOQ3Ek,Boyz II Men,2017-10-20 03:00:00,2017-10-19 15:00:00,PROMOTED BY VENUE,2017-10-20 15:00:00,False,Treasure Island Resort & Casino,44.5744084,Welch,-92.7182728,MN,63.0,43.0,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,224.4,140.2,19.0,77.0,[736323.0],[73.0],736323.0,73.0,0,23,0.0,47.0
577,['The Oak Ridge Boys Christmas Show'],2017-12-16 02:00:00,vv17bZfSGknBrMAs,The Oak Ridge Boys Christmas Show,2017-10-27 03:00:00,2017-10-05 15:00:00,PROMOTED BY VENUE,2017-10-06 15:00:00,False,Treasure Island Resort & Casino,44.5744084,Welch,-92.7182728,MN,45.0,25.0,Holiday,Christmas Music,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,172.9,68.49,17.0,69.0,[nan],[nan],,,1,9,21.0,61.0
580,['Grand Funk Railroad'],2018-01-01 03:00:00,vv1AkZAuAGkeyHVzB,Grand Funk Railroad,2017-10-13 03:00:00,2017-10-12 15:00:00,PROMOTED BY VENUE,2017-10-13 15:00:00,False,Treasure Island Resort & Casino,44.5744084,Welch,-92.7182728,MN,57.0,37.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,324.1,76.9,23.0,97.0,[160742.0],[61.0],160742.0,61.0,0,25,0.0,54.0
581,['Jewel'],2017-12-17 02:00:00,vv17bZfwGkSt916o,Jewel's Handmade Holiday Tour,2017-09-20 03:00:00,2017-09-19 15:00:00,PROMOTED BY VENUE,2017-09-22 15:00:00,False,Mystic Lake Casino Hotel,44.7296288,Prior Lake,-93.4749922,MN,65.0,36.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,272.5,64.9,10.0,25.0,[173847.0],[62.0],173847.0,62.0,0,10,0.0,75.0
584,['Buddy Guy'],2017-12-31 02:00:00,vv17bZfVGkig3yhQ,Buddy Guy,2017-10-20 03:00:00,2017-10-19 15:00:00,PROMOTED BY VENUE,2017-10-20 15:00:00,False,Mystic Lake Casino Hotel,44.7296288,Prior Lake,-93.4749922,MN,3000.0,36.0,Blues,Blues,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,262.9,81.7,9.0,30.0,[276829.0],[59.0],276829.0,59.0,0,24,0.0,47.0
587,['Scotty McCreery'],2018-01-26 02:00:00,vv17bZfUGkIVGh7j,Scotty McCreery,2017-11-17 02:00:00,2017-11-16 16:00:00,PROMOTED BY VENUE,2017-11-17 16:00:00,False,Mystic Lake Casino Hotel,44.7296288,Prior Lake,-93.4749922,MN,2700.0,26.1,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,581.76,61.3,30.0,125.0,[236527.0],[66.0],236527.0,66.0,0,50,0.0,19.0
589,['The Blenders'],2017-12-09 02:00:00,vvG1bZfR6KTVGd,The Blenders,2017-07-28 03:00:00,2017-07-19 15:00:00,BROADWAY ACROSS AMERICA KEY BRAND,2017-07-28 16:00:00,False,Pantages Theatre,44.977988,Minneapolis,-93.275533,MN,45.0,45.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,182.5,182.5,1.0,2.0,[1063.0],[36.0],1063.0,36.0,0,2,8.0,131.0
591,['The Blenders'],2017-12-10 02:00:00,vvG1bZfR6fZVGA,The Blenders,2017-07-28 03:00:00,2017-07-19 15:00:00,BROADWAY ACROSS AMERICA KEY BRAND,2017-07-28 16:00:00,False,Pantages Theatre,44.977988,Minneapolis,-93.275533,MN,45.0,45.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,194.5,194.5,1.0,2.0,[1063.0],[36.0],1063.0,36.0,0,3,8.0,131.0
593,['G. Love & Special Sauce'],2018-01-13 02:00:00,vv1AkZAu0Gke0GsST,G. Love & Special Sauce,2017-11-10 02:00:00,2017-11-09 18:00:00,PROMOTED BY VENUE,2017-11-10 16:00:00,False,Mystic Lake Casino Hotel,44.7296288,Prior Lake,-93.4749922,MN,2500.0,18.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,140.5,49.3,17.0,100.0,[73756.0],[56.0],73756.0,56.0,0,37,0.0,26.0
594,"['Joe Nichols', 'Chris Janson']",2017-12-30 01:00:00,vv1kbZfS_MG7ms4e,Joe Nichols And Chris Janson,2017-10-14 15:00:00,2017-10-12 15:00:00,PROMOTED BY VENUE,2017-10-14 15:00:00,False,Grand Casino Hinckley Event Center,46.010942,Hinckley,-92.905219,MN,60.0,45.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,361.3,80.5,13.0,36.0,"[210578.0, 57749.0]","[65.0, 65.0]",134163.5,65.0,0,23,2.0,53.0
597,['DISPATCH'],2017-12-12 02:00:00,vv17bZfsGkBqsddk,An Acoustic Evening with Dispatch,2017-09-15 03:00:00,2017-09-13 15:00:00,BROADWAY ACROSS AMERICA KEY BRAND,2017-09-15 15:00:00,False,Pantages Theatre,44.977988,Minneapolis,-93.275533,MN,40.0,40.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,506.5,25.3,72.0,196.0,[127742.0],[63.0],127742.0,63.0,0,5,1.0,82.0
598,['The Oak Ridge Boys'],2018-01-13 01:00:00,vv17bZfwGkXi1MCi,The Oak Ridge Boys Shine The Light Tour,2017-09-22 03:00:00,2017-09-21 15:00:00,PROMOTED BY VENUE,2017-09-22 15:00:00,False,Verizon Center,44.1656866,Mankato,-94.0040928,MN,83.0,43.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,213.1,124.9,6.0,28.0,[76257.0],[55.0],76257.0,55.0,0,37,0.0,75.0
600,['Lorie Line'],2017-12-19 01:30:00,vvG1bZfRpET6di,Lorie Line: King of Kings,,,PROMOTED BY VENUE,2017-07-31 15:00:00,False,Mayo Civic Center Presentation Hall,44.0225094,Rochester,-92.4601108,MN,52.0,47.0,Pop,Adult Contemporary,"{'id': 'KZFzBErXgnZfZ7vAd7', 'name': 'Musician'}",,,,,,,104.5,104.5,1.0,2.0,[nan],[nan],,,1,12,,128.0
604,['Shaun Johnson'],2017-12-12 01:30:00,vv1kvOvKZbGA5YNjk,Shaun Johnson Big Band Experience: Suit Up & Sing Tour 2017,2017-08-09 03:00:00,2017-08-08 15:00:00,PROMOTED BY VENUE,2017-08-09 15:00:00,False,Ames Center,44.774079,Burnsville,-93.279512,MN,35.0,27.0,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,84.28,70.9,7.0,29.0,[69.0],[7.0],69.0,7.0,0,5,0.0,119.0
606,"['Jason Gray', 'Chris August', 'Hannah Kerr']",2017-12-14 01:00:00,vv17bZfVGkDrwknS,Jason Gray In The Christmas Is Coming Tour,2017-12-04 04:00:00,2017-11-13 16:00:00,PROMOTED BY VENUE,2017-10-16 15:00:00,False,The Sanford Center,47.4736111,Bemidji,-94.8802778,MN,26.0,17.0,Pop,Adult Contemporary,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,80.4,49.3,6.0,23.0,"[48037.0, 52445.0, 7507.0]","[55.0, 50.0, 50.0]",35996.333333333336,51.666666666666664,0,7,20.0,51.0
609,['Bleachers'],2018-01-19 02:00:00,vv1AkZAuyGkdA3KcA,Bleachers,2017-12-02 02:00:00,2017-12-01 16:00:00,PROMOTED BY VENUE,2017-12-02 16:00:00,False,Mystic Lake Casino Hotel,44.7296288,Prior Lake,-93.4749922,MN,2800.0,31.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,181.3,70.9,16.0,71.0,[185963.0],[71.0],185963.0,71.0,0,43,0.0,4.0
613,['The Killers'],2018-01-27 02:00:00,G5dIZfMSVrgcF,The Killers,2017-12-04 04:00:00,2017-12-02 16:00:00,LIVE NATION MUSIC,2017-12-04 16:00:00,False,Smart Financial Centre at Sugar Land,29.577096,Sugar Land,-95.643628,TX,89.5,29.5,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,1036.04,66.52,412.0,1073.0,[2615391.0],[84.0],2615391.0,84.0,0,51,1.0,2.0
614,['The Oak Ridge Boys'],2018-01-28 02:00:00,G5viZfMVbGDBz,The Oak Ridge Boys,2017-12-08 04:00:00,2017-12-04 16:00:00,PROMOTED BY VENUE,2017-12-08 16:00:00,False,Golden Nugget - Lake Charles,30.240037,Lake Charles,-93.226974,LA,40.0,15.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,173.86,97.3,10.0,38.0,[76257.0],[55.0],76257.0,55.0,0,52,3.0,-2.0
615,['Travis Scott'],2017-12-08 01:00:00,G5dIZfUfEI7ES,Travis Scott,2017-11-10 04:00:00,2017-11-08 16:00:00,LIVE NATION MUSIC,2017-11-10 16:00:00,False,Revention Music Center,29.7628087,Houston,-95.3672891,TX,75.0,75.0,Hip-Hop/Rap,Urban,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,242.5,120.1,37.0,93.0,[1970392.0],[94.0],1970392.0,94.0,0,1,1.0,26.0
